ID;preco;nrQuartos;nrWC;Sala_estar_m2;lote_m2;nrAndares;vista;condicao;piso_m2;arrecadacao_m2;Ano_construcao;Ano_renovacao
451;225000;3; 3 ;46;828; 2 ;0;4;180;0;1992;0
452;270000;3; 2 ;39;862; 1 ;0;4;152;0;1969;0
453;1702500;5; 5 ;121;2134; 2 ;2;3;305;600;1987;2000
454;536000;3; 2 ;30;487; 2 ;0;3;117;0;1925;1992
455;585000;4; 4 ;56;2633; 2 ;0;4;216;0;1982;2011
457;320000;4; 3 ;54;674; 2 ;0;3;208;0;1980;0
458;769900;4; 4 ;63;274; 2 ;0;3;216;110;2006;0
461;376000;3; 2 ;31;125; 3 ;0;3;121;0;2008;0
462;800000;4; 4 ;82;14349; 2 ;0;3;319;0;2007;0
463;2238888;5; 7 ;169;11702; 2 ;0;3;578;283;2010;0
464;324000;3; 3 ;23;81; 2 ;0;3;72;67;2007;0
465;549900;5; 3 ;71;631; 1 ;0;5;144;487;1979;0
466;320000;3; 3 ;49;627; 2 ;0;3;192;0;2003;0
467;875000;4; 2 ;59;540; 1 ;0;3;126;373;1921;2007
468;265000;4; 1 ;45;858; 1 ;0;3;97;287;1962;2003
469;394950;3; 3 ;31;113; 3 ;0;3;114;27;2006;0
470;842500;4; 3 ;50;477; 3 ;0;4;194;0;1902;0
471;368000;3; 3 ;32;122; 2 ;0;3;91;120;2007;0
473;885000;4; 3 ;66;450; 2 ;0;3;255;0;1995;0
474;453246;3; 3 ;47;206; 2 ;0;3;125;207;2014;0
475;927000;4; 3 ;77;1088; 2 ;0;3;297;0;1953;0
477;341000;3; 2 ;40;641; 2 ;0;4;155;0;1952;0
478;235000;1; 1 ;19;221; 1 ;0;5;73;0;1941;0
479;1200000;3; 2 ;36;727; 2 ;4;4;140;0;1928;0
480;560000;3; 2 ;59;19510; 1 ;0;3;230;0;1986;0
481;900000;4; 4 ;109;3457; 2 ;0;3;308;427;1978;0
482;255000;2; 1 ;28;225; 1 ;0;3;69;150;1910;2006
483;1575000;5; 3 ;85;1814; 1 ;0;4;212;430;1975;0
484;876650;3; 4 ;50;1126; 2 ;0;5;149;173;1928;1970
485;540000;4; 3 ;59;20543; 1 ;0;3;131;363;1990;2009
486;350000;2; 1 ;21;405; 2 ;0;4;82;0;1906;1990
487;750000;4; 3 ;69;444; 2 ;0;3;260;30;2000;0
488;582000;4; 2 ;49;419; 1 ;1;3;107;310;1951;1994
491;410000;3; 3 ;51;1523; 2 ;0;3;198;0;1987;2000
492;360000;4; 2 ;40;495; 1 ;0;5;91;240;1943;0
493;1015000;3; 3 ;68;3107; 1 ;4;4;162;373;1954;1983
494;225000;3; 1 ;23;721; 1 ;0;4;89;0;1966;0
495;647000;4; 3 ;71;620; 2 ;0;3;274;0;1999;0
496;950000;5; 3 ;105;23287; 2 ;0;4;288;443;2003;0
497;185000;3; 2 ;32;762; 1 ;0;4;123;0;1961;2001
500;522000;4; 3 ;42;776; 1 ;0;4;122;147;1980;0
501;770000;3; 2 ;40;450; 1 ;0;3;155;0;1954;2014
502;499950;3; 1 ;23;574; 1 ;0;3;68;73;1941;1994
505;465000;3; 2 ;47;1022; 1 ;0;4;107;277;1956;0
506;850000;4; 2 ;55;1072; 1 ;0;4;212;0;1961;2001
507;947500;4; 3 ;76;1110; 2 ;0;4;296;0;1968;0
508;302000;5; 3 ;51;703; 2 ;0;3;196;0;1986;0
509;500000;2; 3 ;30;120; 3 ;0;3;116;0;2007;0
510;201000;3; 1 ;34;878; 1 ;0;4;131;0;1969;0
511;265000;2; 1 ;30;255; 2 ;0;3;116;0;2008;0
512;870300;4; 3 ;55;284; 2 ;0;4;152;220;1910;0
513;339000;3; 1 ;25;729; 1 ;0;4;97;0;1955;2009
514;690000;4; 3 ;62;1212; 2 ;0;4;240;0;1989;0
515;788000;4; 4 ;85;518; 2 ;0;3;256;280;2003;0
516;315275;3; 2 ;33;724; 1 ;0;3;86;160;1951;1994
517;505000;4; 2 ;45;432; 1 ;0;5;93;303;1922;1956
518;368000;3; 1 ;30;891; 1 ;0;3;115;0;1968;1997
519;947500;3; 3 ;69;2443; 2 ;2;5;196;267;1917;0
520;156000;3; 1 ;23;772; 1 ;0;3;87;0;1959;1989
521;610000;4; 3 ;49;450; 2 ;2;4;148;157;1930;0
524;910000;3; 2 ;63;551; 1 ;0;4;122;450;1962;0
525;1300000;4; 4 ;54;872; 2 ;3;3;210;0;1918;0
526;1346400;5; 2 ;79;1802; 1 ;0;4;152;563;1963;0
527;840000;4; 3 ;60;248; 2 ;0;3;146;327;1936;0
528;300000;2; 2 ;32;729; 1 ;0;3;77;167;1975;0
529;505000;4; 3 ;65;573; 1 ;0;3;143;397;1978;0
530;110000;3; 1 ;29;4783; 1 ;0;5;113;0;1945;0
531;746000;3; 3 ;61;806; 2 ;0;3;236;0;1992;0
532;211000;3; 2 ;31;686; 1 ;0;5;122;0;1941;0
533;675000;4; 3 ;56;301; 1 ;0;4;108;400;1964;0
534;734200;4; 3 ;64;450; 2 ;0;5;151;360;1928;1970
535;1225000;4; 3 ;71;1443; 1 ;3;3;168;400;1976;0
536;615000;2; 2 ;47;2573; 2 ;3;4;184;0;1919;1990
537;630000;4; 2 ;41;540; 2 ;0;5;159;0;1911;1981
539;301500;2; 2 ;19;120; 2 ;0;3;75;0;2005;0
540;369000;2; 3 ;23;81; 2 ;0;3;60;103;2009;0
541;635000;3; 3 ;36;129; 3 ;0;3;141;0;2010;0
542;1033888;4; 4 ;76;467; 2 ;0;3;280;53;2014;0
543;383000;4; 3 ;50;560; 2 ;0;3;194;0;2010;0
544;1050000;4; 4 ;76;990; 2 ;0;3;209;320;2008;0
545;455000;4; 3 ;78;692; 2 ;0;3;302;0;2001;0
547;625000;3; 4 ;42;166; 2 ;0;4;130;123;2009;0
548;651000;4; 3 ;64;643; 2 ;0;3;247;0;1993;0
549;480000;5; 5 ;89;3150; 1 ;0;3;192;567;1976;0
550;757000;3; 4 ;74;475; 2 ;0;3;287;0;2007;0
551;460000;3; 3 ;55;941; 1 ;0;3;125;320;1977;2004
552;267345;4; 3 ;58;735; 1 ;0;4;145;300;1972;0
553;530000;2; 2 ;39;446; 1 ;0;3;151;0;2006;0
554;449500;3; 2 ;41;595; 1 ;0;4;86;270;1954;1979
555;289000;3; 1 ;25;658; 1 ;0;5;98;0;1981;0
556;373000;5; 3 ;70;514; 2 ;0;3;270;0;2006;0
557;525000;5; 3 ;57;413; 2 ;0;3;221;0;1994;0
558;777000;3; 4 ;84;5371; 2 ;0;3;220;390;2003;0
559;550000;4; 2 ;52;675; 1 ;0;5;108;350;1956;0
560;523000;3; 2 ;29;696; 1 ;0;4;112;0;1957;2001
562;581000;4; 2 ;49;735; 1 ;0;4;96;340;1963;0
563;245000;5; 2 ;47;711; 1 ;0;3;110;267;1962;2003
564;415000;3; 2 ;46;450; 1 ;0;5;88;327;1911;1984
566;225000;3; 2 ;29;675; 1 ;0;3;113;0;1967;2011
567;287000;3; 3 ;35;864; 1 ;0;4;105;107;1987;0
568;799200;6; 3 ;67;213; 3 ;0;3;206;200;1906;2014
569;239950;3; 1 ;44;3050; 2 ;0;4;171;0;1942;1982
570;591000;3; 2 ;39;216; 1 ;0;5;78;270;1922;1956
571;700000;3; 3 ;47;756; 2 ;0;4;183;0;1975;0
573;575000;3; 2 ;37;1058; 1 ;0;4;106;133;1951;1999
574;771000;3; 3 ;41;551; 2 ;0;4;125;130;1927;0
575;155000;2; 1 ;21;561; 1 ;0;3;82;0;1943;2002
576;550000;7; 4 ;80;729; 2 ;0;3;310;0;1970;2014
577;645000;3; 3 ;40;1238; 2 ;0;4;157;0;1975;0
578;464000;5; 3 ;79;807; 1 ;0;4;153;567;1959;0
579;1050000;4; 4 ;102;1496; 2 ;0;3;396;0;2003;0
580;350000;3; 3 ;47;1287; 2 ;0;3;181;0;1977;2004
581;591000;4; 3 ;63;3436; 2 ;0;4;244;0;1977;0
582;2555000;4; 3 ;123;2359; 2 ;2;2;411;243;1923;0
583;717000;3; 2 ;30;349; 1 ;0;3;98;73;1956;2001
584;225000;4; 2 ;45;1130; 2 ;0;3;176;0;1939;1969
585;225000;3; 1 ;24;588; 1 ;0;3;94;0;1947;2012
587;230000;2; 1 ;15;482; 1 ;0;4;59;0;1931;0
588;385000;3; 2 ;34;594; 1 ;2;3;67;247;1943;2002
589;90000;2; 1 ;18;238; 1 ;0;3;71;0;1973;2013
590;860000;4; 3 ;83;1001; 1 ;2;3;206;423;1986;0
591;675000;4; 3 ;70;499; 2 ;0;3;270;0;2006;0
592;975000;4; 3 ;81;674; 2 ;3;3;314;0;2000;0
593;780000;3; 2 ;54;945; 1 ;0;4;211;0;1967;0
594;370000;3; 2 ;38;743; 1 ;0;5;95;197;1951;0
595;665000;3; 2 ;45;524; 2 ;0;5;104;263;1944;0
596;675000;5; 3 ;79;864; 1 ;0;4;168;513;1968;0
597;620000;3; 1 ;40;365; 2 ;0;3;154;0;1909;2004
598;1105000;4; 2 ;64;360; 2 ;0;5;174;270;1905;0
599;450000;3; 3 ;29;80; 2 ;0;3;94;70;2010;0
600;450000;3; 3 ;57;3796; 1 ;0;4;221;0;1978;2000
601;530000;3; 2 ;39;737; 1 ;0;4;152;0;1958;1972
602;635000;4; 2 ;45;1199; 1 ;0;4;123;193;1969;0
603;580000;5; 2 ;53;641; 1 ;0;3;107;367;1964;2000
605;285000;3; 1 ;25;778; 1 ;0;4;98;0;1973;0
606;375000;3; 1 ;28;854; 1 ;0;4;107;0;1953;1983
607;1400000;5; 5 ;82;713; 2 ;0;3;318;0;2001;0
608;560000;3; 1 ;33;450; 2 ;0;3;130;0;1910;2006
609;405000;4; 2 ;51;1218; 1 ;0;3;98;363;1956;2001
611;287600;3; 3 ;45;743; 2 ;0;3;176;0;1990;2009
612;1680000;5; 4 ;113;2135; 2 ;2;4;344;347;1989;0
614;319000;3; 1 ;32;1154; 1 ;0;4;125;0;1968;0
615;322500;3; 2 ;31;1278; 1 ;0;3;122;0;1989;0
616;570000;3; 2 ;36;486; 1 ;0;4;138;0;1937;0
618;435000;4; 3 ;50;572; 2 ;0;3;193;0;2002;0
620;525000;3; 4 ;67;458; 2 ;0;3;212;172;2007;0
621;525000;3; 3 ;37;104; 2 ;0;3;91;190;2008;0
625;505000;4; 3 ;65;504; 2 ;0;3;251;0;2009;0
626;330000;3; 3 ;34;451; 1 ;0;3;76;203;2007;0
627;385000;4; 2 ;38;448; 1 ;0;4;77;253;1947;1988
628;306000;3; 2 ;28;98; 3 ;0;3;110;0;2007;0
629;546000;3; 2 ;46;450; 1 ;0;4;100;297;1921;0
630;925000;4; 3 ;51;662; 3 ;0;5;197;0;1958;0
631;542000;4; 2 ;44;743; 1 ;0;4;86;317;1955;2009
632;800000;3; 1 ;39;396; 2 ;0;4;153;0;1906;1990
633;620000;5; 3 ;59;345; 2 ;0;5;158;260;1929;0
634;175000;2; 1 ;27;803; 1 ;2;3;105;0;1911;1979
635;740000;5; 5 ;134;2851; 1 ;2;3;404;428;1984;0
636;345000;3; 3 ;49;1350; 2 ;0;3;191;0;1984;0
637;510000;3; 2 ;50;2381; 1 ;0;3;131;240;1986;0
638;530000;4; 3 ;57;1350; 1 ;0;5;221;0;1974;0
639;155000;2; 1 ;16;468; 1 ;0;5;63;0;1952;1998
640;266000;3; 3 ;41;649; 1 ;0;4;126;127;1986;0
641;257200;3; 2 ;43;743; 1 ;0;4;104;233;1952;0
642;265000;3; 2 ;36;514; 1 ;0;3;141;0;1998;2006
643;372220;3; 1 ;30;495; 1 ;0;3;88;103;1951;1994
644;337500;5; 2 ;39;658; 1 ;0;3;90;233;1956;2001
645;582500;2; 2 ;27;432; 1 ;0;3;104;0;1948;1994
646;489200;3; 3 ;43;864; 2 ;0;5;167;0;1965;0
647;405100;2; 1 ;20;317; 1 ;0;3;76;0;1947;2012
648;372977;3; 3 ;39;146; 2 ;0;3;104;180;2014;0
649;310000;3; 1 ;24;889; 1 ;0;3;95;0;1953;0
650;538000;3; 2 ;33;344; 2 ;0;4;99;100;1904;0
651;1400000;3; 3 ;59;648; 2 ;2;3;230;0;1981;2013
653;702500;3; 2 ;55;608; 2 ;0;5;174;143;1926;0
654;565000;4; 3 ;52;1320; 2 ;0;4;202;0;1989;0
656;766950;3; 3 ;70;2701; 2 ;0;4;273;0;1992;0
657;682000;3; 2 ;43;461; 2 ;2;5;165;0;1903;0
658;325000;3; 3 ;52;544; 2 ;0;4;200;0;1990;0
659;543000;3; 3 ;49;688; 1 ;0;3;122;243;1962;2014
661;364000;4; 2 ;47;776; 1 ;0;4;121;223;1957;2001
662;394475;2; 1 ;19;360; 1 ;0;3;75;0;1955;2005
663;316000;4; 3 ;47;650; 2 ;0;3;181;0;1995;0
664;339950;3; 1 ;24;486; 2 ;0;4;95;0;1906;1990
665;486000;4; 3 ;50;3550; 1 ;0;3;128;243;1978;0
666;160000;3; 1 ;20;1071; 1 ;0;4;77;0;1963;0
667;930000;3; 3 ;72;1850; 1 ;0;3;279;0;1954;2005
668;139000;3; 1 ;26;1560; 1 ;0;3;99;0;1978;0
669;562000;3; 2 ;43;720; 1 ;0;4;165;0;1957;2001
670;299000;2; 2 ;29;3096; 1 ;0;4;113;0;1950;1983
671;511000;3; 3 ;42;439; 2 ;0;3;164;0;2005;0
673;356000;3; 4 ;49;1115; 2 ;0;3;189;0;1980;0
674;470000;4; 3 ;54;1262; 2 ;0;3;208;0;1991;0
676;1120000;4; 3 ;104;5434; 2 ;0;3;402;0;1988;2000
677;458000;3; 1 ;39;675; 1 ;0;4;95;200;1940;2001
678;966000;5; 5 ;89;722; 2 ;0;3;343;0;2008;0
679;305495;3; 2 ;49;918; 2 ;0;4;190;0;1966;0
681;340000;3; 3 ;46;334; 2 ;0;3;177;0;1997;0
682;633100;4; 3 ;57;2997; 2 ;0;3;222;0;1993;0
683;310000;3; 1 ;34;705; 1 ;0;3;133;0;1952;2008
684;349950;5; 3 ;52;911; 1 ;0;3;123;298;2005;0
685;267800;2; 1 ;16;540; 1 ;0;4;63;0;1949;1985
686;234000;4; 2 ;38;811; 1 ;0;4;95;193;1975;0
687;740000;4; 3 ;80;914; 2 ;0;3;309;0;2000;0
688;607500;5; 2 ;52;540; 2 ;0;3;128;267;1923;1998
689;223000;3; 2 ;31;673; 1 ;0;4;121;0;1973;0
691;802000;3; 3 ;60;1179; 2 ;0;3;232;0;1986;0
693;1058000;4; 2 ;53;1002; 1 ;0;4;206;0;1955;2009
697;950000;4; 3 ;77;688; 2 ;0;3;299;0;1995;0
700;450000;3; 3 ;68;1545; 2 ;0;3;262;0;1989;0
701;955000;5; 3 ;58;890; 2 ;0;3;226;0;1972;2002
702;215000;2; 1 ;29;648; 1 ;0;3;112;0;1967;2011
703;437000;3; 3 ;60;468; 2 ;0;3;232;0;2008;0
704;773000;3; 3 ;57;324; 2 ;0;3;222;0;2007;0
705;1222500;4; 4 ;114;850; 2 ;0;3;280;600;2007;0
706;256883;3; 3 ;39;452; 2 ;0;3;152;0;2003;0
707;592500;4; 3 ;52;1083; 1 ;0;3;202;0;1983;2009
708;252350;3; 2 ;38;662; 1 ;0;3;104;163;1979;2014
709;370000;4; 3 ;63;529; 2 ;0;3;244;0;1998;2006
710;465750;3; 2 ;29;932; 1 ;0;3;113;0;1959;1989
711;185000;3; 1 ;27;729; 1 ;0;3;104;0;1932;0
712;582800;4; 3 ;59;687; 1 ;0;3;130;370;1986;0
713;245000;3; 2 ;35;624; 1 ;0;4;134;0;1990;0
714;302000;4; 2 ;47;708; 1 ;0;4;91;337;1963;0
715;451555;2; 1 ;31;407; 1 ;1;3;119;0;1912;1971
716;250000;3; 1 ;29;932; 1 ;0;4;111;0;1957;2001
717;255000;4; 3 ;48;702; 2 ;0;3;186;0;1989;0
718;840000;4; 2 ;68;1041; 1 ;3;3;150;420;1947;2012
719;190000;3; 1 ;25;767; 1 ;0;3;98;0;1967;2011
720;349950;3; 1 ;33;636; 1 ;0;3;126;0;1957;2000
721;613000;4; 2 ;36;433; 2 ;0;3;140;0;1909;2004
722;300000;3; 1 ;28;1170; 1 ;0;4;110;0;1955;2009
723;455000;3; 3 ;43;661; 1 ;0;3;132;133;1980;0
724;335000;3; 3 ;50;2743; 2 ;0;3;194;0;1991;0
725;197500;3; 1 ;23;278; 2 ;0;3;88;0;1903;2005
726;412500;3; 2 ;35;763; 1 ;0;4;134;0;1963;0
727;395300;3; 2 ;26;630; 1 ;0;3;101;0;1955;2005
728;342400;3; 3 ;27;867; 2 ;0;3;106;0;1986;0
729;749400;4; 3 ;75;1827; 2 ;0;3;292;0;1985;0
730;316500;4; 3 ;50;613; 2 ;0;4;194;0;1991;0
731;390000;3; 3 ;52;972; 2 ;0;3;202;0;1996;0
732;225000;3; 2 ;33;665; 1 ;0;3;104;83;1979;2014
733;550000;3; 3 ;46;3680; 1 ;0;4;178;0;1980;0
734;280000;3; 1 ;31;1851; 2 ;0;3;120;0;1959;1989
735;1255000;4; 3 ;74;678; 2 ;0;3;288;0;2006;0
736;575000;2; 1 ;35;540; 1 ;0;3;98;133;1946;0
737;1000000;5; 5 ;91;1463; 2 ;0;3;261;340;1990;2009
738;585000;5; 2 ;46;338; 2 ;0;4;180;0;1921;0
739;620000;4; 3 ;62;827; 2 ;0;3;241;0;1989;0
740;204700;4; 2 ;39;899; 1 ;0;3;150;0;1967;2011
741;695000;4; 3 ;73;822; 2 ;0;3;284;0;2001;0
742;689900;4; 4 ;64;654; 2 ;0;3;185;227;2003;0
743;375000;4; 2 ;44;720; 1 ;0;4;113;213;1960;2001
745;215000;3; 1 ;27;935; 1 ;0;4;104;0;1969;0
746;2100000;4; 2 ;82;1788; 2 ;0;3;320;0;1962;2002
747;790000;3; 2 ;42;551; 1 ;2;3;122;147;1940;1996
748;350000;3; 2 ;39;22542; 1 ;0;4;96;203;1940;2001
749;695000;3; 3 ;106;1586; 2 ;0;4;342;253;1986;0
750;263000;3; 3 ;37;697; 2 ;0;4;143;0;1991;0
751;400000;3; 1 ;38;927; 1 ;0;5;147;0;1953;0
754;1085000;4; 4 ;87;1087; 1 ;0;3;180;580;1988;2000
755;744000;4; 3 ;46;482; 3 ;0;3;178;0;1941;2005
756;312500;2; 1 ;20;571; 1 ;0;3;79;0;1919;2001
757;240000;3; 2 ;33;558; 1 ;0;3;63;233;1948;1994
758;495000;4; 2 ;48;360; 2 ;0;5;109;280;1941;0
759;580050;3; 3 ;55;417; 2 ;3;3;212;0;1996;0
760;640000;4; 2 ;59;702; 1 ;0;4;170;223;1947;1988
761;417000;3; 2 ;31;920; 1 ;0;4;121;0;1956;0
763;295000;3; 2 ;20;225; 1 ;0;3;77;0;1986;0
764;423000;4; 2 ;44;657; 1 ;0;3;91;290;1976;0
765;839000;3; 1 ;29;1107; 1 ;0;3;111;0;1955;1990
766;343000;4; 2 ;53;926; 1 ;0;3;121;317;1960;2012
767;467000;3; 1 ;39;592; 1 ;0;5;90;220;1946;0
768;512500;3; 3 ;43;259; 2 ;0;4;166;0;1997;0
769;575000;4; 3 ;70;1603; 1 ;0;3;144;473;1979;2014
770;465000;3; 2 ;33;620; 1 ;0;3;127;0;1924;2013
771;270000;3; 1 ;23;856; 1 ;0;3;91;0;1969;2010
772;340000;3; 2 ;46;732; 1 ;0;3;88;327;1948;1994
773;765000;5; 4 ;83;1285; 2 ;0;3;287;130;1999;0
774;497000;4; 3 ;52;648; 2 ;0;3;202;0;1995;0
776;344000;3; 3 ;29;102; 3 ;0;3;111;0;2007;0
778;386380;3; 3 ;40;324; 2 ;0;3;155;0;2010;0
780;720000;3; 3 ;73;13643; 2 ;0;3;284;0;2007;0
783;252700;2; 2 ;25;868; 1 ;0;3;96;0;1985;0
784;437500;3; 3 ;54;3316; 2 ;2;3;209;0;1992;0
785;350000;1; 1 ;16;459; 1 ;0;3;63;0;1942;1999
786;619000;3; 3 ;63;580; 2 ;0;3;245;0;2005;0
787;408200;3; 3 ;42;518; 2 ;0;4;162;0;1990;0
788;451000;3; 2 ;36;364; 2 ;2;3;90;187;1926;2003
790;799000;4; 4 ;72;450; 2 ;0;3;213;250;2005;0
791;720000;2; 1 ;47;648; 1 ;3;4;153;107;1947;1988
792;490000;3; 2 ;34;216; 2 ;0;3;131;0;1900;2003
793;239900;4; 3 ;43;630; 1 ;0;3;101;247;1979;2014
794;446000;4; 3 ;53;702; 1 ;0;3;116;327;1977;2004
795;275000;3; 3 ;34;1408; 2 ;0;3;133;0;1987;2000
796;239950;5; 1 ;34;543; 2 ;0;4;131;0;1941;1998
797;248000;4; 4 ;43;587; 2 ;0;3;102;240;1986;0
798;619500;3; 3 ;50;450; 2 ;0;3;195;0;2003;0
799;363750;3; 2 ;40;17759; 2 ;0;4;155;0;1982;2011
800;385000;3; 2 ;27;949; 1 ;0;4;85;80;1981;0
802;425000;3; 3 ;62;1190; 1 ;0;4;240;0;1988;0
803;342000;3; 1 ;29;614; 1 ;0;3;65;180;1944;0
804;345000;4; 1 ;46;719; 2 ;0;3;178;0;1962;2003
805;724800;3; 2 ;48;354; 1 ;0;3;106;290;1926;2001
806;725000;5; 3 ;66;478; 2 ;0;3;255;0;2006;0
807;605000;2; 1 ;21;324; 1 ;0;4;82;0;1909;1989
808;350000;4; 3 ;57;360; 2 ;0;3;220;0;2009;0
809;785000;3; 2 ;51;490; 1 ;0;5;99;360;1904;0
810;250000;3; 2 ;44;599; 1 ;0;5;86;317;1966;0
812;875000;3; 2 ;52;598; 1 ;2;4;110;333;1947;1988
813;862500;4; 3 ;76;2200; 2 ;0;3;295;0;1996;0
814;400000;3; 3 ;64;7488; 2 ;4;3;247;0;1973;2013
815;282613;2; 1 ;19;542; 1 ;0;4;75;0;1954;1979
816;174500;2; 1 ;23;468; 1 ;0;3;91;0;1955;2005
817;306500;3; 3 ;48;3454; 1 ;0;4;140;167;1978;2000
818;445000;3; 3 ;46;661; 2 ;0;3;179;0;1984;0
819;433000;4; 3 ;53;681; 2 ;0;4;205;0;2001;0
820;306000;3; 3 ;43;529; 2 ;0;3;168;0;2005;0
821;620000;3; 3 ;40;360; 2 ;0;4;131;90;1921;0
822;245000;2; 1 ;20;554; 1 ;0;3;78;0;1941;1994
827;375000;3; 2 ;26;158; 2 ;0;3;85;53;2007;0
828;249000;3; 3 ;33;691; 1 ;0;3;85;167;1982;0
829;730100;4; 3 ;72;1287; 2 ;0;3;281;0;2003;0
830;551000;2; 2 ;53;864; 1 ;0;3;203;0;1990;2009
832;540000;1; 1 ;26;603; 2 ;0;3;103;0;1920;1979
833;605000;3; 3 ;30;225; 2 ;0;4;116;0;1987;0
834;205000;5; 2 ;40;468; 1 ;0;4;95;227;1978;2000
835;645000;4; 3 ;73;1024; 2 ;0;3;284;0;1983;2009
836;314000;4; 3 ;54;809; 2 ;0;3;211;0;2003;0
837;330000;3; 2 ;27;446; 1 ;0;4;105;0;1960;2001
838;490000;2; 1 ;27;450; 1 ;0;4;104;0;1937;0
839;445000;3; 3 ;46;2189; 1 ;0;3;177;0;2010;0
840;2000000;5; 5 ;151;978; 2 ;3;4;355;850;1991;0
841;377500;3; 3 ;33;124; 2 ;0;3;116;40;2005;0
842;480000;4; 3 ;56;450; 2 ;0;3;219;0;2009;0
845;675000;5; 3 ;74;581; 2 ;0;3;288;0;2009;0
846;611000;3; 3 ;50;179; 3 ;0;3;192;0;2008;0
847;379950;3; 4 ;43;161; 3 ;0;3;167;0;2007;0
848;1270000;4; 3 ;128;748; 2 ;3;3;321;650;2008;0
849;500000;2; 3 ;30;135; 2 ;0;3;104;50;2006;0
850;410000;3; 2 ;39;383; 1 ;0;3;80;270;1944;0
851;415000;3; 3 ;58;751; 2 ;0;3;223;0;1986;0
852;297000;5; 3 ;46;774; 2 ;0;4;177;0;1994;0
853;575550;4; 3 ;48;673; 1 ;0;3;130;207;1985;0
854;534640;3; 3 ;49;315; 1 ;0;4;109;307;1994;0
855;352500;3; 3 ;33;1270; 1 ;2;3;105;80;1987;2000
857;732000;3; 2 ;45;5018; 1 ;0;5;175;0;1954;0
858;215000;2; 3 ;37;184; 2 ;0;4;145;0;1979;0
859;592500;2; 2 ;33;827; 2 ;2;5;128;0;1928;1970
860;290000;4; 3 ;39;655; 2 ;0;4;153;0;1988;0
861;475000;2; 1 ;35;344; 1 ;0;3;77;210;1929;0
863;1216000;4; 3 ;74;782; 1 ;3;5;151;503;1967;0
865;487250;4; 2 ;39;293; 2 ;0;3;140;47;1901;0
866;339000;4; 3 ;43;774; 2 ;0;3;165;0;2003;0
867;440000;2; 2 ;23;177; 2 ;0;5;91;0;1906;0
868;366500;4; 3 ;48;837; 1 ;0;5;101;317;1945;0
869;462000;3; 2 ;40;405; 2 ;0;3;127;100;1928;1954
870;560000;4; 1 ;39;422; 2 ;0;3;113;133;1945;2010
871;285000;4; 2 ;48;1227; 1 ;0;4;94;347;1955;2009
872;280000;3; 3 ;30;871; 2 ;0;3;114;0;1993;0
873;210000;3; 1 ;25;1894; 1 ;0;3;97;0;1942;1999
875;256500;2; 1 ;26;892; 1 ;0;4;101;0;1980;0
877;215000;3; 1 ;23;655; 1 ;0;4;87;0;1970;0
878;762000;5; 2 ;78;450; 2 ;0;4;193;410;1907;0
879;359950;3; 1 ;30;17054; 1 ;0;4;116;0;1960;2001
881;1405000;4; 4 ;79;969; 2 ;0;3;307;0;2008;0
882;390000;4; 3 ;58;746; 2 ;0;3;224;0;1999;0
883;413500;2; 1 ;18;360; 1 ;0;5;69;0;1924;1956
884;285000;1; 2 ;19;289; 2 ;0;4;73;0;1982;2011
885;475000;4; 3 ;71;904; 1 ;0;4;153;453;1968;0
886;386591;3; 3 ;39;145; 2 ;0;3;104;180;2014;0
887;524950;3; 2 ;44;344; 1 ;0;3;116;200;1974;0
888;241000;2; 2 ;34;282; 2 ;0;3;132;0;2005;0
889;461000;2; 1 ;25;647; 1 ;0;3;95;0;1926;2003
890;810000;4; 3 ;81;5332; 2 ;0;3;313;0;1988;2000
892;247000;3; 3 ;37;715; 2 ;0;4;142;0;1986;0
893;296500;3; 3 ;50;711; 1 ;0;4;124;263;1978;2000
894;141800;2; 1 ;22;427; 1 ;0;4;84;0;1942;1982
895;333000;4; 2 ;37;702; 2 ;0;2;142;0;1906;0
896;602000;5; 2 ;76;1071; 2 ;0;3;296;0;1973;2013
897;565000;4; 3 ;49;963; 2 ;0;4;190;0;1979;0
898;373000;3; 3 ;39;321; 2 ;0;3;150;0;1999;0
899;588000;3; 3 ;47;662; 1 ;0;4;107;280;1977;0
900;485000;3; 1 ;35;369; 2 ;0;3;123;43;1926;2003
901;482500;3; 3 ;34;130; 2 ;0;3;88;157;2005;0
902;251200;4; 2 ;30;743; 1 ;0;3;95;83;1953;0
903;869000;5; 4 ;97;4430; 2 ;0;4;259;433;1979;0
904;464000;3; 2 ;38;2574; 1 ;0;3;147;0;1967;2011
905;755000;4; 3 ;62;941; 2 ;0;3;239;0;1993;0
906;280000;3; 3 ;40;172; 2 ;0;3;155;0;2005;0
908;305000;3; 2 ;37;1102; 1 ;0;3;145;0;1981;2013
909;110700;2; 1 ;16;726; 1 ;0;3;61;0;1941;1994
910;850000;4; 4 ;61;531; 2 ;2;3;238;0;1937;1998
911;350000;3; 3 ;38;648; 2 ;0;4;148;0;1985;0
912;319950;4; 2 ;54;724; 1 ;0;4;149;220;1976;1992
913;700000;3; 2 ;47;441; 1 ;0;5;111;260;1912;0
914;368000;2; 2 ;39;421; 1 ;0;5;75;277;1908;0
915;433500;3; 3 ;51;302; 2 ;0;3;198;0;2009;0
916;611000;4; 3 ;57;378; 2 ;0;3;221;0;1998;2006
917;1000000;2; 2 ;56;2106; 1 ;4;3;219;0;1951;1994
918;307000;3; 1 ;32;675; 1 ;0;3;123;0;1960;2012
